group,track_id,frame_count,initial_class,final_class,transition_count,first_pg_el_frame,has_pg_el,reversal_count,transition_sequence,final_label,germination_target,rule_prediction
pg7_12,4,97,pg_im,pg_el,3,42.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,5,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,6,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,7,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,8,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,9,97,pg_im,pg_el,1,50.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,0,97,pg_im,pg_el,1,44.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,1,97,pg_im,pg_el,1,59.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_2,3,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,4,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,5,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,6,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,7,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,8,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_2,9,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_3,1,97,pg_im,pg_el,1,86.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,2,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,3,97,pg_im,pg_el,1,43.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,4,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,5,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,6,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,7,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,8,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_3,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,0,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,1,97,pg_im,pg_el,1,66.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,2,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,3,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,4,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,5,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,6,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,7,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,8,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_4,9,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,0,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,1,97,pg_im,pg_el,1,74.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,2,97,pg_im,pg_el,1,54.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,3,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,4,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,5,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,6,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,7,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,8,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_5,9,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,0,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,1,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,2,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,3,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,4,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,5,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,6,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,7,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,8,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_6,9,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_7,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_7,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_7,3,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,4,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,5,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,6,97,pg_im,pg_el,1,47.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,7,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,8,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_7,9,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,0,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_8,2,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,3,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,4,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,5,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,6,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,7,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,8,97,pg_im,pg_el,1,55.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_8,9,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_9,0,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,1,97,pg_im,pg_el,1,53.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,2,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,3,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,4,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,5,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,6,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,7,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,8,97,pg_im,pg_el,1,45.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_9,9,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,0,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,1,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,2,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,3,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,4,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,5,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,6,97,pg_im,pg_el,3,38.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,7,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,8,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,9,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,10,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg8_1,11,97,pg_im,pg_el,3,4.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
