group,frame,image,image_path
zm6_3,65,zm6_3_img065.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img065.jpg
zm6_3,66,zm6_3_img066.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img066.jpg
zm6_3,67,zm6_3_img067.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img067.jpg
zm6_3,68,zm6_3_img068.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img068.jpg
zm6_3,69,zm6_3_img069.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img069.jpg
zm6_3,70,zm6_3_img070.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img070.jpg
zm6_3,71,zm6_3_img071.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img071.jpg
zm6_3,72,zm6_3_img072.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img072.jpg
zm6_3,73,zm6_3_img073.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img073.jpg
zm6_3,74,zm6_3_img074.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img074.jpg
zm6_3,75,zm6_3_img075.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img075.jpg
zm6_3,76,zm6_3_img076.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img076.jpg
zm6_3,77,zm6_3_img077.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img077.jpg
zm6_3,78,zm6_3_img078.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img078.jpg
zm6_3,79,zm6_3_img079.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img079.jpg
zm6_3,80,zm6_3_img080.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img080.jpg
zm6_3,81,zm6_3_img081.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img081.jpg
zm6_3,82,zm6_3_img082.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img082.jpg
zm6_3,83,zm6_3_img083.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img083.jpg
zm6_3,84,zm6_3_img084.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img084.jpg
zm6_3,85,zm6_3_img085.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img085.jpg
zm6_3,86,zm6_3_img086.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img086.jpg
zm6_3,87,zm6_3_img087.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img087.jpg
zm6_3,88,zm6_3_img088.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img088.jpg
zm6_3,89,zm6_3_img089.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img089.jpg
zm6_3,90,zm6_3_img090.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img090.jpg
zm6_3,91,zm6_3_img091.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img091.jpg
zm6_3,92,zm6_3_img092.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img092.jpg
zm6_3,93,zm6_3_img093.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img093.jpg
zm6_3,94,zm6_3_img094.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img094.jpg
zm6_3,95,zm6_3_img095.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img095.jpg
zm6_3,96,zm6_3_img096.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img096.jpg
zm6_3,97,zm6_3_img097.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_3_img097.jpg
zm6_4,1,zm6_4_img001.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img001.jpg
zm6_4,2,zm6_4_img002.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img002.jpg
zm6_4,3,zm6_4_img003.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img003.jpg
zm6_4,4,zm6_4_img004.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img004.jpg
zm6_4,5,zm6_4_img005.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img005.jpg
zm6_4,6,zm6_4_img006.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img006.jpg
zm6_4,7,zm6_4_img007.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img007.jpg
zm6_4,8,zm6_4_img008.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img008.jpg
zm6_4,9,zm6_4_img009.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img009.jpg
zm6_4,10,zm6_4_img010.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img010.jpg
zm6_4,11,zm6_4_img011.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img011.jpg
zm6_4,12,zm6_4_img012.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img012.jpg
zm6_4,13,zm6_4_img013.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img013.jpg
zm6_4,14,zm6_4_img014.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img014.jpg
zm6_4,15,zm6_4_img015.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img015.jpg
zm6_4,16,zm6_4_img016.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img016.jpg
zm6_4,17,zm6_4_img017.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img017.jpg
zm6_4,18,zm6_4_img018.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img018.jpg
zm6_4,19,zm6_4_img019.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img019.jpg
zm6_4,20,zm6_4_img020.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img020.jpg
zm6_4,21,zm6_4_img021.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img021.jpg
zm6_4,22,zm6_4_img022.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img022.jpg
zm6_4,23,zm6_4_img023.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img023.jpg
zm6_4,24,zm6_4_img024.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img024.jpg
zm6_4,25,zm6_4_img025.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img025.jpg
zm6_4,26,zm6_4_img026.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img026.jpg
zm6_4,27,zm6_4_img027.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img027.jpg
zm6_4,28,zm6_4_img028.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img028.jpg
zm6_4,29,zm6_4_img029.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img029.jpg
zm6_4,30,zm6_4_img030.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img030.jpg
zm6_4,31,zm6_4_img031.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img031.jpg
zm6_4,32,zm6_4_img032.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img032.jpg
zm6_4,33,zm6_4_img033.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img033.jpg
zm6_4,34,zm6_4_img034.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img034.jpg
zm6_4,35,zm6_4_img035.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img035.jpg
zm6_4,36,zm6_4_img036.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img036.jpg
zm6_4,37,zm6_4_img037.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img037.jpg
zm6_4,38,zm6_4_img038.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img038.jpg
zm6_4,39,zm6_4_img039.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img039.jpg
zm6_4,40,zm6_4_img040.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img040.jpg
zm6_4,41,zm6_4_img041.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img041.jpg
zm6_4,42,zm6_4_img042.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img042.jpg
zm6_4,43,zm6_4_img043.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img043.jpg
zm6_4,44,zm6_4_img044.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img044.jpg
zm6_4,45,zm6_4_img045.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img045.jpg
zm6_4,46,zm6_4_img046.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img046.jpg
zm6_4,47,zm6_4_img047.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img047.jpg
zm6_4,48,zm6_4_img048.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img048.jpg
zm6_4,49,zm6_4_img049.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img049.jpg
zm6_4,50,zm6_4_img050.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img050.jpg
zm6_4,51,zm6_4_img051.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img051.jpg
zm6_4,52,zm6_4_img052.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img052.jpg
zm6_4,53,zm6_4_img053.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img053.jpg
zm6_4,54,zm6_4_img054.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img054.jpg
zm6_4,55,zm6_4_img055.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img055.jpg
zm6_4,56,zm6_4_img056.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img056.jpg
zm6_4,57,zm6_4_img057.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img057.jpg
zm6_4,58,zm6_4_img058.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img058.jpg
zm6_4,59,zm6_4_img059.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img059.jpg
zm6_4,60,zm6_4_img060.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img060.jpg
zm6_4,61,zm6_4_img061.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img061.jpg
zm6_4,62,zm6_4_img062.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img062.jpg
zm6_4,63,zm6_4_img063.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img063.jpg
zm6_4,64,zm6_4_img064.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img064.jpg
zm6_4,65,zm6_4_img065.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img065.jpg
zm6_4,66,zm6_4_img066.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img066.jpg
zm6_4,67,zm6_4_img067.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img067.jpg
zm6_4,68,zm6_4_img068.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img068.jpg
zm6_4,69,zm6_4_img069.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img069.jpg
zm6_4,70,zm6_4_img070.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img070.jpg
zm6_4,71,zm6_4_img071.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img071.jpg
zm6_4,72,zm6_4_img072.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img072.jpg
zm6_4,73,zm6_4_img073.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img073.jpg
zm6_4,74,zm6_4_img074.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img074.jpg
zm6_4,75,zm6_4_img075.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img075.jpg
zm6_4,76,zm6_4_img076.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img076.jpg
zm6_4,77,zm6_4_img077.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img077.jpg
zm6_4,78,zm6_4_img078.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img078.jpg
zm6_4,79,zm6_4_img079.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img079.jpg
zm6_4,80,zm6_4_img080.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img080.jpg
zm6_4,81,zm6_4_img081.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img081.jpg
zm6_4,82,zm6_4_img082.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img082.jpg
zm6_4,83,zm6_4_img083.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img083.jpg
zm6_4,84,zm6_4_img084.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img084.jpg
zm6_4,85,zm6_4_img085.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img085.jpg
zm6_4,86,zm6_4_img086.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img086.jpg
zm6_4,87,zm6_4_img087.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img087.jpg
zm6_4,88,zm6_4_img088.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img088.jpg
zm6_4,89,zm6_4_img089.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img089.jpg
zm6_4,90,zm6_4_img090.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img090.jpg
zm6_4,91,zm6_4_img091.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img091.jpg
zm6_4,92,zm6_4_img092.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img092.jpg
zm6_4,93,zm6_4_img093.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img093.jpg
zm6_4,94,zm6_4_img094.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img094.jpg
zm6_4,95,zm6_4_img095.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img095.jpg
zm6_4,96,zm6_4_img096.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img096.jpg
zm6_4,97,zm6_4_img097.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_4_img097.jpg
zm6_5,1,zm6_5_img001.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img001.jpg
zm6_5,2,zm6_5_img002.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img002.jpg
zm6_5,3,zm6_5_img003.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img003.jpg
zm6_5,4,zm6_5_img004.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img004.jpg
zm6_5,5,zm6_5_img005.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img005.jpg
zm6_5,6,zm6_5_img006.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img006.jpg
zm6_5,7,zm6_5_img007.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img007.jpg
zm6_5,8,zm6_5_img008.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img008.jpg
zm6_5,9,zm6_5_img009.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img009.jpg
zm6_5,10,zm6_5_img010.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img010.jpg
zm6_5,11,zm6_5_img011.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img011.jpg
zm6_5,12,zm6_5_img012.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img012.jpg
zm6_5,13,zm6_5_img013.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img013.jpg
zm6_5,14,zm6_5_img014.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img014.jpg
zm6_5,15,zm6_5_img015.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img015.jpg
zm6_5,16,zm6_5_img016.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img016.jpg
zm6_5,17,zm6_5_img017.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img017.jpg
zm6_5,18,zm6_5_img018.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img018.jpg
zm6_5,19,zm6_5_img019.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img019.jpg
zm6_5,20,zm6_5_img020.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img020.jpg
zm6_5,21,zm6_5_img021.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img021.jpg
zm6_5,22,zm6_5_img022.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img022.jpg
zm6_5,23,zm6_5_img023.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img023.jpg
zm6_5,24,zm6_5_img024.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img024.jpg
zm6_5,25,zm6_5_img025.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img025.jpg
zm6_5,26,zm6_5_img026.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img026.jpg
zm6_5,27,zm6_5_img027.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img027.jpg
zm6_5,28,zm6_5_img028.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img028.jpg
zm6_5,29,zm6_5_img029.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img029.jpg
zm6_5,30,zm6_5_img030.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img030.jpg
zm6_5,31,zm6_5_img031.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img031.jpg
zm6_5,32,zm6_5_img032.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img032.jpg
zm6_5,33,zm6_5_img033.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img033.jpg
zm6_5,34,zm6_5_img034.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img034.jpg
zm6_5,35,zm6_5_img035.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img035.jpg
zm6_5,36,zm6_5_img036.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img036.jpg
zm6_5,37,zm6_5_img037.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img037.jpg
zm6_5,38,zm6_5_img038.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img038.jpg
zm6_5,39,zm6_5_img039.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img039.jpg
zm6_5,40,zm6_5_img040.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img040.jpg
zm6_5,41,zm6_5_img041.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img041.jpg
zm6_5,42,zm6_5_img042.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img042.jpg
zm6_5,43,zm6_5_img043.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img043.jpg
zm6_5,44,zm6_5_img044.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img044.jpg
zm6_5,45,zm6_5_img045.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img045.jpg
zm6_5,46,zm6_5_img046.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img046.jpg
zm6_5,47,zm6_5_img047.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img047.jpg
zm6_5,48,zm6_5_img048.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img048.jpg
zm6_5,49,zm6_5_img049.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img049.jpg
zm6_5,50,zm6_5_img050.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img050.jpg
zm6_5,51,zm6_5_img051.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img051.jpg
zm6_5,52,zm6_5_img052.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img052.jpg
zm6_5,53,zm6_5_img053.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img053.jpg
zm6_5,54,zm6_5_img054.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img054.jpg
zm6_5,55,zm6_5_img055.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img055.jpg
zm6_5,56,zm6_5_img056.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm6_5_img056.jpg
