group,frame,object_index,class,xmin,ymin,xmax,ymax,center_x,center_y,width,height
zm7_5,8,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,8,3,zm_im,444.0,266.0,518.0,350.0,481.0,308.0,74.0,84.0
zm7_5,8,4,zm_im,214.0,85.0,292.0,146.0,253.0,115.5,78.0,61.0
zm7_5,8,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,8,6,zm_im,314.0,311.0,379.0,388.0,346.5,349.5,65.0,77.0
zm7_5,8,7,zm_im,469.0,419.0,530.0,490.0,499.5,454.5,61.0,71.0
zm7_5,8,8,zm_im,293.0,456.0,354.0,539.0,323.5,497.5,61.0,83.0
zm7_5,8,9,zm_im,176.0,362.0,241.0,449.0,208.5,405.5,65.0,87.0
zm7_5,8,10,zm_im,101.0,253.0,176.0,327.0,138.5,290.0,75.0,74.0
zm7_5,9,1,zm_im,433.0,140.0,507.0,208.0,470.0,174.0,74.0,68.0
zm7_5,9,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,9,3,zm_im,444.0,266.0,518.0,350.0,481.0,308.0,74.0,84.0
zm7_5,9,4,zm_im,213.0,85.0,292.0,146.0,252.5,115.5,79.0,61.0
zm7_5,9,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,9,6,zm_im,314.0,311.0,379.0,388.0,346.5,349.5,65.0,77.0
zm7_5,9,7,zm_im,468.0,419.0,530.0,490.0,499.0,454.5,62.0,71.0
zm7_5,9,8,zm_im,293.0,456.0,354.0,540.0,323.5,498.0,61.0,84.0
zm7_5,9,9,zm_im,176.0,362.0,241.0,449.0,208.5,405.5,65.0,87.0
zm7_5,9,10,zm_im,101.0,253.0,176.0,327.0,138.5,290.0,75.0,74.0
zm7_5,10,1,zm_im,433.0,139.0,507.0,208.0,470.0,173.5,74.0,69.0
zm7_5,10,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,10,3,zm_im,444.0,266.0,518.0,350.0,481.0,308.0,74.0,84.0
zm7_5,10,4,zm_im,213.0,85.0,292.0,146.0,252.5,115.5,79.0,61.0
zm7_5,10,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,10,6,zm_im,314.0,311.0,379.0,388.0,346.5,349.5,65.0,77.0
zm7_5,10,7,zm_im,468.0,419.0,530.0,490.0,499.0,454.5,62.0,71.0
zm7_5,10,8,zm_im,293.0,455.0,354.0,540.0,323.5,497.5,61.0,85.0
zm7_5,10,9,zm_im,176.0,362.0,242.0,449.0,209.0,405.5,66.0,87.0
zm7_5,10,10,zm_im,101.0,253.0,176.0,327.0,138.5,290.0,75.0,74.0
zm7_5,11,1,zm_im,433.0,139.0,507.0,208.0,470.0,173.5,74.0,69.0
zm7_5,11,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,11,3,zm_im,444.0,266.0,518.0,350.0,481.0,308.0,74.0,84.0
zm7_5,11,4,zm_im,213.0,85.0,292.0,146.0,252.5,115.5,79.0,61.0
zm7_5,11,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,11,6,zm_im,313.0,311.0,379.0,388.0,346.0,349.5,66.0,77.0
zm7_5,11,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,11,8,zm_im,293.0,455.0,354.0,540.0,323.5,497.5,61.0,85.0
zm7_5,11,9,zm_im,176.0,362.0,242.0,449.0,209.0,405.5,66.0,87.0
zm7_5,11,10,zm_im,101.0,253.0,176.0,327.0,138.5,290.0,75.0,74.0
zm7_5,12,1,zm_im,433.0,139.0,507.0,208.0,470.0,173.5,74.0,69.0
zm7_5,12,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,12,3,zm_im,443.0,266.0,518.0,351.0,480.5,308.5,75.0,85.0
zm7_5,12,4,zm_im,213.0,85.0,292.0,146.0,252.5,115.5,79.0,61.0
zm7_5,12,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,12,6,zm_im,313.0,311.0,379.0,388.0,346.0,349.5,66.0,77.0
zm7_5,12,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,12,8,zm_im,293.0,455.0,354.0,540.0,323.5,497.5,61.0,85.0
zm7_5,12,9,zm_im,176.0,362.0,242.0,449.0,209.0,405.5,66.0,87.0
zm7_5,12,10,zm_im,101.0,253.0,176.0,327.0,138.5,290.0,75.0,74.0
zm7_5,13,1,zm_im,432.0,139.0,507.0,208.0,469.5,173.5,75.0,69.0
zm7_5,13,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,13,3,zm_im,443.0,266.0,518.0,351.0,480.5,308.5,75.0,85.0
zm7_5,13,4,zm_im,213.0,85.0,292.0,146.0,252.5,115.5,79.0,61.0
zm7_5,13,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,13,6,zm_im,313.0,311.0,379.0,388.0,346.0,349.5,66.0,77.0
zm7_5,13,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,13,8,zm_im,293.0,455.0,354.0,540.0,323.5,497.5,61.0,85.0
zm7_5,13,9,zm_im,175.0,362.0,242.0,449.0,208.5,405.5,67.0,87.0
zm7_5,13,10,zm_im,100.0,253.0,176.0,327.0,138.0,290.0,76.0,74.0
zm7_5,14,1,zm_im,432.0,139.0,507.0,208.0,469.5,173.5,75.0,69.0
zm7_5,14,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,14,3,zm_im,443.0,266.0,517.0,351.0,480.0,308.5,74.0,85.0
zm7_5,14,4,zm_im,213.0,84.0,292.0,147.0,252.5,115.5,79.0,63.0
zm7_5,14,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,14,6,zm_im,313.0,311.0,379.0,388.0,346.0,349.5,66.0,77.0
zm7_5,14,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,14,8,zm_im,293.0,455.0,354.0,541.0,323.5,498.0,61.0,86.0
zm7_5,14,9,zm_im,175.0,361.0,242.0,449.0,208.5,405.0,67.0,88.0
zm7_5,14,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,15,1,zm_im,432.0,139.0,507.0,208.0,469.5,173.5,75.0,69.0
zm7_5,15,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,15,3,zm_im,442.0,266.0,517.0,351.0,479.5,308.5,75.0,85.0
zm7_5,15,4,zm_im,213.0,84.0,292.0,147.0,252.5,115.5,79.0,63.0
zm7_5,15,5,zm_im,202.0,237.0,272.0,321.0,237.0,279.0,70.0,84.0
zm7_5,15,6,zm_im,313.0,311.0,379.0,388.0,346.0,349.5,66.0,77.0
zm7_5,15,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,15,8,zm_im,293.0,455.0,354.0,541.0,323.5,498.0,61.0,86.0
zm7_5,15,9,zm_im,175.0,361.0,242.0,449.0,208.5,405.0,67.0,88.0
zm7_5,15,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,16,1,zm_im,432.0,139.0,507.0,208.0,469.5,173.5,75.0,69.0
zm7_5,16,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,16,3,zm_im,442.0,266.0,517.0,351.0,479.5,308.5,75.0,85.0
zm7_5,16,4,zm_im,213.0,84.0,293.0,147.0,253.0,115.5,80.0,63.0
zm7_5,16,5,zm_im,202.0,236.0,272.0,321.0,237.0,278.5,70.0,85.0
zm7_5,16,6,zm_im,312.0,311.0,379.0,389.0,345.5,350.0,67.0,78.0
zm7_5,16,7,zm_im,468.0,418.0,530.0,491.0,499.0,454.5,62.0,73.0
zm7_5,16,8,zm_im,293.0,455.0,354.0,541.0,323.5,498.0,61.0,86.0
zm7_5,16,9,zm_im,175.0,361.0,242.0,449.0,208.5,405.0,67.0,88.0
zm7_5,16,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,17,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,17,2,zm_im,299.0,184.0,380.0,241.0,339.5,212.5,81.0,57.0
zm7_5,17,3,zm_im,442.0,266.0,517.0,351.0,479.5,308.5,75.0,85.0
zm7_5,17,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,17,5,zm_im,202.0,236.0,272.0,321.0,237.0,278.5,70.0,85.0
zm7_5,17,6,zm_im,312.0,311.0,380.0,389.0,346.0,350.0,68.0,78.0
zm7_5,17,7,zm_im,468.0,417.0,530.0,491.0,499.0,454.0,62.0,74.0
zm7_5,17,8,zm_im,293.0,454.0,354.0,541.0,323.5,497.5,61.0,87.0
zm7_5,17,9,zm_im,175.0,361.0,242.0,449.0,208.5,405.0,67.0,88.0
zm7_5,17,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,18,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,18,2,zm_im,298.0,184.0,380.0,241.0,339.0,212.5,82.0,57.0
zm7_5,18,3,zm_im,442.0,266.0,517.0,351.0,479.5,308.5,75.0,85.0
zm7_5,18,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,18,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,18,6,zm_im,312.0,311.0,380.0,389.0,346.0,350.0,68.0,78.0
zm7_5,18,7,zm_im,468.0,417.0,530.0,491.0,499.0,454.0,62.0,74.0
zm7_5,18,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,18,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,18,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,19,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,19,2,zm_im,298.0,184.0,380.0,241.0,339.0,212.5,82.0,57.0
zm7_5,19,3,zm_im,442.0,266.0,517.0,351.0,479.5,308.5,75.0,85.0
zm7_5,19,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,19,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,19,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,19,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,19,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,19,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,19,10,zm_im,100.0,253.0,177.0,327.0,138.5,290.0,77.0,74.0
zm7_5,20,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,20,2,zm_im,298.0,184.0,380.0,241.0,339.0,212.5,82.0,57.0
zm7_5,20,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,20,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,20,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,20,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,20,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,20,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,20,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,20,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,21,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,21,2,zm_im,298.0,184.0,380.0,241.0,339.0,212.5,82.0,57.0
zm7_5,21,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,21,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,21,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,21,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,21,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,21,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,21,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,21,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,22,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,22,2,zm_im,298.0,184.0,380.0,241.0,339.0,212.5,82.0,57.0
zm7_5,22,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,22,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,22,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,22,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,22,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,22,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,22,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,22,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,23,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,23,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,23,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,23,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,23,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,23,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,23,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,23,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,23,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,23,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,24,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,24,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,24,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,24,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,24,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,24,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,24,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,24,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,24,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,24,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,25,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,25,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,25,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,25,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,25,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,25,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,25,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,25,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,25,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,25,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,26,1,zm_im,431.0,139.0,507.0,208.0,469.0,173.5,76.0,69.0
zm7_5,26,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,26,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,26,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,26,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,26,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,26,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,26,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,26,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,26,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,27,1,zm_im,431.0,139.0,507.0,209.0,469.0,174.0,76.0,70.0
zm7_5,27,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,27,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,27,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,27,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,27,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,27,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,27,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,27,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,27,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,28,1,zm_im,431.0,139.0,507.0,209.0,469.0,174.0,76.0,70.0
zm7_5,28,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,28,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,28,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,28,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,28,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,28,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,28,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,28,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,28,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,29,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,29,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,29,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,29,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,29,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,29,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,29,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,29,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,29,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,29,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,30,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,30,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,30,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,30,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,30,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,30,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,30,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,30,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,30,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,30,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,31,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,31,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,31,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,31,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,31,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,31,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,31,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,31,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,31,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,31,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,32,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,32,2,zm_im,298.0,184.0,381.0,241.0,339.5,212.5,83.0,57.0
zm7_5,32,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,32,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,32,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,32,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,32,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,32,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,32,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,32,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,33,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,33,2,zm_im,298.0,183.0,381.0,241.0,339.5,212.0,83.0,58.0
zm7_5,33,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,33,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,33,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,33,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,33,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,33,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,33,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,33,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,34,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,34,2,zm_im,298.0,183.0,381.0,241.0,339.5,212.0,83.0,58.0
zm7_5,34,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,34,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,34,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,34,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,34,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,34,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,34,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,34,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,35,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,35,2,zm_im,298.0,183.0,381.0,241.0,339.5,212.0,83.0,58.0
zm7_5,35,3,zm_im,442.0,266.0,518.0,351.0,480.0,308.5,76.0,85.0
zm7_5,35,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,35,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,35,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,35,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,35,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,35,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,35,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,36,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,36,2,zm_im,298.0,183.0,381.0,241.0,339.5,212.0,83.0,58.0
zm7_5,36,3,zm_im,442.0,266.0,519.0,351.0,480.5,308.5,77.0,85.0
zm7_5,36,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,36,5,zm_im,202.0,236.0,272.0,322.0,237.0,279.0,70.0,86.0
zm7_5,36,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,36,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,36,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
zm7_5,36,9,zm_im,175.0,361.0,243.0,449.0,209.0,405.0,68.0,88.0
zm7_5,36,10,zm_im,100.0,252.0,177.0,327.0,138.5,289.5,77.0,75.0
zm7_5,37,1,zm_im,431.0,138.0,507.0,209.0,469.0,173.5,76.0,71.0
zm7_5,37,2,zm_im,298.0,183.0,381.0,241.0,339.5,212.0,83.0,58.0
zm7_5,37,3,zm_im,442.0,266.0,519.0,351.0,480.5,308.5,77.0,85.0
zm7_5,37,4,zm_im,212.0,84.0,293.0,147.0,252.5,115.5,81.0,63.0
zm7_5,37,5,zm_im,202.0,236.0,273.0,322.0,237.5,279.0,71.0,86.0
zm7_5,37,6,zm_im,312.0,310.0,380.0,389.0,346.0,349.5,68.0,79.0
zm7_5,37,7,zm_im,468.0,417.0,529.0,492.0,498.5,454.5,61.0,75.0
zm7_5,37,8,zm_im,293.0,454.0,354.0,542.0,323.5,498.0,61.0,88.0
