group,frame_from,frame_to,object_position,class_from,class_to
zm5_7,73,74,8,zm_im,zm_el
zm5_7,90,91,6,zm_im,zm_el
zm5_8,44,45,5,zm_im,zm_el
zm5_8,45,46,5,zm_el,zm_im
zm5_8,46,47,5,zm_im,zm_el
zm5_8,56,57,2,zm_im,zm_el
zm5_8,57,58,11,zm_im,zm_el
zm5_8,61,62,8,zm_im,zm_el
zm5_8,63,64,7,zm_im,zm_el
zm5_8,71,72,10,zm_im,zm_el
zm5_8,73,74,9,zm_im,zm_el
zm5_8,84,85,4,zm_im,zm_el
zm5_8,92,93,3,zm_im,zm_el
zm5_9,39,40,4,zm_im,zm_el
zm5_9,55,56,2,zm_im,zm_el
zm5_9,59,60,5,zm_im,zm_el
zm5_9,61,62,6,zm_im,zm_el
zm5_9,71,72,3,zm_im,zm_el
zm5_9,74,75,8,zm_im,zm_el
zm5_9,87,88,1,zm_im,zm_el
zm6_1,40,41,5,zm_im,zm_el
zm6_1,52,53,7,zm_im,zm_el
zm6_1,59,60,10,zm_im,zm_el
zm6_1,63,64,4,zm_im,zm_el
zm6_1,70,71,8,zm_im,zm_el
zm6_1,71,72,3,zm_im,zm_el
zm6_1,71,72,6,zm_im,zm_el
zm6_1,72,73,9,zm_im,zm_el
zm6_10,40,41,4,zm_im,zm_el
zm6_10,41,42,4,zm_el,zm_im
zm6_10,41,42,6,zm_im,zm_el
zm6_10,42,43,6,zm_el,zm_im
zm6_10,42,43,10,zm_im,zm_el
zm6_10,43,44,7,zm_im,zm_el
zm6_10,43,44,10,zm_el,zm_im
zm6_10,44,45,3,zm_im,zm_el
zm6_10,44,45,6,zm_im,zm_el
zm6_10,44,45,7,zm_el,zm_im
zm6_10,45,46,6,zm_el,zm_im
zm6_10,45,46,7,zm_im,zm_el
zm6_10,46,47,3,zm_el,zm_im
zm6_10,46,47,5,zm_im,zm_el
zm6_10,46,47,7,zm_el,zm_im
zm6_10,46,47,8,zm_im,zm_el
zm6_10,47,48,1,zm_im,zm_el
zm6_10,47,48,5,zm_el,zm_im
zm6_10,48,49,1,zm_el,zm_im
zm6_10,48,49,2,zm_im,zm_el
zm6_10,48,49,7,zm_im,zm_el
zm6_10,48,49,8,zm_el,zm_im
zm6_10,49,50,2,zm_el,zm_im
zm6_10,49,50,3,zm_im,zm_el
zm6_10,49,50,7,zm_el,zm_im
zm6_10,49,50,9,zm_im,zm_el
zm6_10,50,51,4,zm_im,zm_el
zm6_10,50,51,9,zm_el,zm_im
zm6_10,51,52,3,zm_el,zm_im
zm6_10,51,52,4,zm_el,zm_im
zm6_10,51,52,6,zm_im,zm_el
zm6_10,51,52,7,zm_im,zm_el
zm6_10,52,53,3,zm_im,zm_el
zm6_10,52,53,6,zm_el,zm_im
zm6_10,53,54,3,zm_el,zm_im
zm6_10,53,54,9,zm_im,zm_el
zm6_10,54,55,9,zm_el,zm_im
zm6_10,54,55,10,zm_im,zm_el
zm6_10,55,56,3,zm_im,zm_el
zm6_10,55,56,6,zm_im,zm_el
zm6_10,55,56,7,zm_el,zm_im
zm6_10,56,57,1,zm_im,zm_el
zm6_10,56,57,3,zm_el,zm_im
zm6_10,56,57,4,zm_im,zm_el
zm6_10,56,57,6,zm_el,zm_im
zm6_10,56,57,7,zm_im,zm_el
zm6_10,56,57,10,zm_el,zm_im
zm6_10,57,58,1,zm_el,zm_im
zm6_10,57,58,4,zm_el,zm_im
zm6_10,57,58,5,zm_im,zm_el
zm6_10,57,58,10,zm_im,zm_el
zm6_10,58,59,2,zm_im,zm_el
zm6_10,58,59,4,zm_im,zm_el
zm6_10,58,59,5,zm_el,zm_im
zm6_10,58,59,7,zm_el,zm_im
zm6_10,58,59,8,zm_im,zm_el
zm6_10,58,59,10,zm_el,zm_im
zm6_10,59,60,2,zm_el,zm_im
zm6_10,59,60,4,zm_el,zm_im
zm6_10,59,60,5,zm_im,zm_el
zm6_10,59,60,10,zm_im,zm_el
zm6_10,60,61,3,zm_im,zm_el
zm6_10,60,61,4,zm_im,zm_el
zm6_10,60,61,5,zm_el,zm_im
zm6_10,60,61,8,zm_el,zm_im
zm6_10,61,62,1,zm_im,zm_el
zm6_10,61,62,4,zm_el,zm_im
zm6_10,61,62,5,zm_im,zm_el
zm6_10,61,62,7,zm_im,zm_el
zm6_10,61,62,10,zm_el,zm_im
zm6_10,62,63,1,zm_el,zm_im
zm6_10,62,63,2,zm_im,zm_el
zm6_10,62,63,4,zm_im,zm_el
zm6_10,62,63,5,zm_el,zm_im
zm6_10,62,63,7,zm_el,zm_im
zm6_10,62,63,9,zm_im,zm_el
zm6_10,62,63,10,zm_im,zm_el
zm6_10,63,64,1,zm_im,zm_el
zm6_10,63,64,3,zm_el,zm_im
zm6_10,63,64,4,zm_el,zm_im
zm6_10,63,64,5,zm_im,zm_el
zm6_10,63,64,8,zm_im,zm_el
zm6_10,63,64,10,zm_el,zm_im
zm6_10,64,65,1,zm_el,zm_im
zm6_10,64,65,3,zm_im,zm_el
zm6_10,64,65,4,zm_im,zm_el
zm6_10,64,65,5,zm_el,zm_im
zm6_10,65,66,1,zm_im,zm_el
zm6_10,65,66,2,zm_el,zm_im
zm6_10,65,66,4,zm_el,zm_im
zm6_10,65,66,5,zm_im,zm_el
zm6_10,65,66,6,zm_im,zm_el
zm6_10,65,66,8,zm_el,zm_im
zm6_10,65,66,9,zm_el,zm_im
zm6_10,65,66,10,zm_im,zm_el
zm6_10,66,67,3,zm_el,zm_im
zm6_10,66,67,4,zm_im,zm_el
zm6_10,66,67,5,zm_el,zm_im
zm6_10,66,67,8,zm_im,zm_el
zm6_10,66,67,9,zm_im,zm_el
zm6_10,67,68,1,zm_el,zm_im
zm6_10,67,68,2,zm_im,zm_el
zm6_10,67,68,5,zm_im,zm_el
zm6_10,67,68,7,zm_im,zm_el
zm6_10,67,68,8,zm_el,zm_im
zm6_10,67,68,9,zm_el,zm_im
zm6_10,68,69,2,zm_el,zm_im
zm6_10,68,69,5,zm_el,zm_im
zm6_10,68,69,8,zm_im,zm_el
zm6_10,68,69,9,zm_im,zm_el
zm6_10,69,70,2,zm_im,zm_el
zm6_10,69,70,3,zm_im,zm_el
zm6_10,69,70,5,zm_im,zm_el
zm6_10,69,70,6,zm_el,zm_im
zm6_10,69,70,8,zm_el,zm_im
zm6_10,69,70,9,zm_el,zm_im
zm6_10,70,71,1,zm_im,zm_el
zm6_10,70,71,2,zm_el,zm_im
zm6_10,70,71,5,zm_el,zm_im
zm6_10,70,71,6,zm_im,zm_el
zm6_10,71,72,3,zm_el,zm_im
zm6_10,71,72,4,zm_el,zm_im
zm6_10,71,72,5,zm_im,zm_el
zm6_10,71,72,7,zm_el,zm_im
zm6_10,71,72,8,zm_im,zm_el
zm6_10,71,72,9,zm_im,zm_el
zm6_10,72,73,1,zm_el,zm_im
zm6_10,72,73,2,zm_im,zm_el
zm6_10,72,73,7,zm_im,zm_el
zm6_10,72,73,9,zm_el,zm_im
zm6_10,73,74,1,zm_im,zm_el
zm6_10,73,74,3,zm_im,zm_el
zm6_10,73,74,6,zm_el,zm_im
zm6_10,73,74,10,zm_el,zm_im
zm6_10,74,75,1,zm_el,zm_im
zm6_10,74,75,2,zm_el,zm_im
zm6_10,74,75,3,zm_el,zm_im
zm6_10,74,75,4,zm_im,zm_el
zm6_10,74,75,6,zm_im,zm_el
zm6_10,74,75,9,zm_im,zm_el
zm6_10,74,75,10,zm_im,zm_el
zm6_10,75,76,1,zm_im,zm_el
zm6_10,75,76,2,zm_im,zm_el
zm6_10,75,76,3,zm_im,zm_el
zm6_10,75,76,4,zm_el,zm_im
zm6_10,75,76,7,zm_el,zm_im
zm6_10,75,76,10,zm_el,zm_im
zm6_10,76,77,1,zm_el,zm_im
zm6_10,76,77,6,zm_el,zm_im
zm6_10,76,77,7,zm_im,zm_el
zm6_10,76,77,10,zm_im,zm_el
zm6_10,77,78,1,zm_im,zm_el
zm6_10,77,78,4,zm_im,zm_el
zm6_10,77,78,5,zm_el,zm_im
zm6_10,77,78,7,zm_el,zm_im
zm6_10,78,79,3,zm_el,zm_im
zm6_10,78,79,5,zm_im,zm_el
zm6_10,78,79,6,zm_im,zm_el
zm6_10,78,79,10,zm_el,zm_im
zm6_10,79,80,1,zm_el,zm_im
zm6_10,79,80,2,zm_el,zm_im
zm6_10,79,80,3,zm_im,zm_el
zm6_10,79,80,7,zm_im,zm_el
zm6_10,79,80,8,zm_el,zm_im
zm6_10,79,80,10,zm_im,zm_el
zm6_10,80,81,1,zm_im,zm_el
zm6_10,80,81,5,zm_el,zm_im
zm6_10,80,81,6,zm_el,zm_im
zm6_10,80,81,8,zm_im,zm_el
zm6_10,81,82,1,zm_el,zm_im
zm6_10,81,82,2,zm_im,zm_el
zm6_10,81,82,3,zm_el,zm_im
zm6_10,81,82,5,zm_im,zm_el
zm6_10,81,82,6,zm_im,zm_el
zm6_10,81,82,7,zm_el,zm_im
zm6_10,82,83,1,zm_im,zm_el
zm6_10,82,83,7,zm_im,zm_el
zm6_10,82,83,8,zm_el,zm_im
zm6_10,82,83,10,zm_el,zm_im
zm6_10,83,84,1,zm_el,zm_im
zm6_10,83,84,3,zm_im,zm_el
zm6_10,83,84,4,zm_el,zm_im
zm6_10,83,84,5,zm_el,zm_im
zm6_10,83,84,8,zm_im,zm_el
zm6_10,83,84,10,zm_im,zm_el
zm6_10,84,85,1,zm_im,zm_el
zm6_10,84,85,4,zm_im,zm_el
zm6_10,84,85,7,zm_el,zm_im
zm6_10,84,85,9,zm_el,zm_im
zm6_10,85,86,5,zm_im,zm_el
zm6_10,85,86,10,zm_el,zm_im
zm6_10,86,87,2,zm_el,zm_im
zm6_10,86,87,4,zm_el,zm_im
zm6_10,86,87,9,zm_im,zm_el
zm6_10,86,87,10,zm_im,zm_el
zm6_10,87,88,2,zm_im,zm_el
zm6_10,87,88,3,zm_el,zm_im
zm6_10,87,88,4,zm_im,zm_el
zm6_10,87,88,7,zm_im,zm_el
zm6_10,87,88,8,zm_el,zm_im
zm6_10,87,88,9,zm_el,zm_im
zm6_10,88,89,3,zm_im,zm_el
zm6_10,88,89,6,zm_el,zm_im
zm6_10,88,89,9,zm_im,zm_el
zm6_10,88,89,10,zm_el,zm_im
zm6_10,89,90,4,zm_el,zm_im
zm6_10,89,90,8,zm_im,zm_el
zm6_10,89,90,10,zm_im,zm_el
zm6_10,90,91,4,zm_im,zm_el
zm6_10,90,91,7,zm_el,zm_im
zm6_10,91,92,6,zm_im,zm_el
zm6_10,91,92,7,zm_im,zm_el
zm6_10,91,92,8,zm_el,zm_im
zm6_10,91,92,9,zm_el,zm_im
zm6_10,92,93,6,zm_el,zm_im
zm6_10,92,93,7,zm_el,zm_im
zm6_10,92,93,8,zm_im,zm_el
zm6_10,92,93,9,zm_im,zm_el
zm6_10,93,94,2,zm_el,zm_im
zm6_10,93,94,6,zm_im,zm_el
zm6_10,94,95,2,zm_im,zm_el
zm6_10,94,95,6,zm_el,zm_im
zm6_10,94,95,7,zm_im,zm_el
zm6_10,94,95,10,zm_el,zm_im
zm6_10,95,96,2,zm_el,zm_im
zm6_10,95,96,3,zm_el,zm_im
zm6_10,95,96,6,zm_im,zm_el
zm6_10,95,96,10,zm_im,zm_el
zm6_10,96,97,1,zm_el,zm_im
zm6_10,96,97,2,zm_im,zm_el
zm6_10,96,97,3,zm_im,zm_el
zm6_10,96,97,7,zm_el,zm_im
zm6_11,46,47,1,zm_im,zm_el
zm6_11,47,48,3,zm_im,zm_el
zm6_11,61,62,2,zm_im,zm_el
zm6_11,66,67,4,zm_im,zm_el
zm6_11,70,71,9,zm_im,zm_el
zm6_11,71,72,6,zm_im,zm_el
zm6_11,87,88,8,zm_im,zm_el
zm6_12,57,58,4,zm_im,zm_el
zm6_12,65,66,10,zm_im,zm_el
zm6_12,71,72,6,zm_im,zm_el
zm6_12,77,78,1,zm_im,zm_el
zm6_12,79,80,5,zm_im,zm_el
zm6_2,63,64,9,zm_im,zm_el
zm6_2,64,65,3,zm_im,zm_el
zm6_2,65,66,10,zm_im,zm_el
zm6_2,76,77,8,zm_im,zm_el
zm6_2,79,80,5,zm_im,zm_el
zm6_2,82,83,2,zm_im,zm_el
zm6_2,90,91,1,zm_im,zm_el
zm6_2,92,93,4,zm_im,zm_el
zm6_2,93,94,7,zm_im,zm_el
zm6_3,37,38,9,zm_im,zm_el
zm6_3,48,49,7,zm_im,zm_el
zm6_3,48,49,8,zm_im,zm_el
zm6_3,61,62,1,zm_im,zm_el
zm6_3,61,62,3,zm_im,zm_el
zm6_3,63,64,4,zm_im,zm_el
zm6_3,72,73,2,zm_im,zm_el
zm6_3,74,75,6,zm_im,zm_el
zm6_3,75,76,10,zm_im,zm_el
zm6_4,57,58,9,zm_im,zm_el
zm6_4,74,75,8,zm_im,zm_el
zm6_4,74,75,10,zm_im,zm_el
zm6_4,77,78,1,zm_im,zm_el
zm6_4,80,81,4,zm_im,zm_el
zm6_4,87,88,6,zm_im,zm_el
zm6_4,89,90,5,zm_im,zm_el
zm6_4,89,90,7,zm_im,zm_el
zm6_4,90,91,3,zm_im,zm_el
zm6_5,63,64,4,zm_im,zm_el
zm6_5,72,73,8,zm_im,zm_el
zm6_5,74,75,3,zm_im,zm_el
zm6_5,81,82,6,zm_im,zm_el
zm6_5,81,82,10,zm_im,zm_el
zm6_5,82,83,1,zm_im,zm_el
zm6_5,91,92,5,zm_im,zm_el
zm6_5,95,96,7,zm_im,zm_el
zm6_6,43,44,9,zm_im,zm_el
zm6_6,54,55,10,zm_im,zm_el
zm6_6,67,68,1,zm_im,zm_el
zm6_6,75,76,7,zm_im,zm_el
zm6_7,43,44,1,zm_im,zm_el
zm6_7,52,53,3,zm_im,zm_el
zm6_7,60,61,9,zm_im,zm_el
zm6_7,65,66,2,zm_im,zm_el
zm6_7,68,69,5,zm_im,zm_el
zm6_7,71,72,4,zm_im,zm_el
zm6_7,78,79,7,zm_im,zm_el
zm6_7,80,81,6,zm_im,zm_el
zm6_7,87,88,8,zm_im,zm_el
zm6_8,42,43,7,zm_im,zm_el
zm6_8,48,49,1,zm_im,zm_el
zm6_8,54,55,4,zm_im,zm_el
zm6_8,60,61,5,zm_im,zm_el
zm6_8,62,63,3,zm_im,zm_el
zm6_8,69,70,6,zm_im,zm_el
zm6_8,69,70,10,zm_im,zm_el
zm6_8,79,80,8,zm_im,zm_el
zm6_8,82,83,2,zm_im,zm_el
zm6_8,90,91,9,zm_im,zm_el
zm6_9,49,50,8,zm_im,zm_el
zm6_9,65,66,2,zm_im,zm_el
zm6_9,65,66,7,zm_im,zm_el
zm6_9,69,70,1,zm_im,zm_el
zm6_9,76,77,5,zm_im,zm_el
zm6_9,81,82,6,zm_im,zm_el
zm6_9,83,84,10,zm_im,zm_el
zm6_9,92,93,4,zm_im,zm_el
zm7_1,38,39,8,zm_im,zm_el
zm7_1,53,54,3,zm_im,zm_el
zm7_1,57,58,5,zm_im,zm_el
zm7_1,58,59,1,zm_im,zm_el
zm7_1,58,59,6,zm_im,zm_el
zm7_1,59,60,9,zm_im,zm_el
zm7_1,67,68,10,zm_im,zm_el
zm7_1,70,71,7,zm_im,zm_el
zm7_1,79,80,4,zm_im,zm_el
zm7_1,92,93,2,zm_im,zm_el
zm7_10,51,52,2,zm_im,zm_el
zm7_10,55,56,6,zm_im,zm_el
zm7_10,67,68,1,zm_im,zm_el
zm7_10,76,77,9,zm_im,zm_el
zm7_10,80,81,7,zm_im,zm_el
zm7_10,88,89,10,zm_im,zm_el
zm7_11,45,46,7,zm_im,zm_el
zm7_11,47,48,4,zm_im,zm_el
zm7_11,58,59,8,zm_im,zm_el
zm7_11,60,61,3,zm_im,zm_el
zm7_11,60,61,10,zm_im,zm_el
zm7_11,64,65,6,zm_im,zm_el
zm7_11,69,70,5,zm_im,zm_el
zm7_11,77,78,9,zm_im,zm_el
zm7_12,41,42,6,zm_im,zm_el
zm7_12,43,44,1,zm_im,zm_el
zm7_12,57,58,7,zm_im,zm_el
zm7_12,66,67,2,zm_im,zm_el
zm7_12,67,68,9,zm_im,zm_el
zm7_12,71,72,3,zm_im,zm_el
zm7_12,72,73,4,zm_im,zm_el
zm7_12,72,73,10,zm_im,zm_el
zm7_12,73,74,5,zm_im,zm_el
zm7_2,58,59,2,zm_im,zm_el
zm7_3,57,58,6,zm_im,zm_el
zm7_3,57,58,7,zm_im,zm_el
zm7_3,61,62,4,zm_im,zm_el
zm7_3,65,66,8,zm_im,zm_el
zm7_4,50,51,3,zm_im,zm_el
zm7_4,51,52,8,zm_im,zm_el
zm7_4,56,57,7,zm_im,zm_el
zm7_4,58,59,9,zm_im,zm_el
zm7_4,63,64,1,zm_im,zm_el
zm7_4,70,71,6,zm_im,zm_el
zm7_4,79,80,2,zm_im,zm_el
zm7_4,79,80,10,zm_im,zm_el
zm7_4,80,81,5,zm_im,zm_el
zm7_5,60,61,1,zm_im,zm_el
zm7_5,74,75,5,zm_im,zm_el
zm7_5,89,90,2,zm_im,zm_el
zm7_6,50,51,10,zm_im,zm_el
zm7_6,62,63,9,zm_im,zm_el
zm7_6,63,64,4,zm_im,zm_el
zm7_6,69,70,7,zm_im,zm_el
zm7_6,75,76,2,zm_im,zm_el
zm7_6,78,79,3,zm_im,zm_el
zm7_6,78,79,5,zm_im,zm_el
zm7_6,82,83,1,zm_im,zm_el
zm7_6,82,83,8,zm_im,zm_el
zm7_6,85,86,6,zm_im,zm_el
zm7_7,41,42,10,zm_im,zm_el
zm7_7,52,53,6,zm_im,zm_el
zm7_7,54,55,7,zm_im,zm_el
zm7_7,59,60,4,zm_im,zm_el
zm7_7,65,66,1,zm_im,zm_el
zm7_7,65,66,5,zm_im,zm_el
zm7_7,66,67,8,zm_im,zm_el
zm7_7,68,69,9,zm_im,zm_el
zm7_8,47,48,6,zm_im,zm_el
zm7_8,49,50,8,zm_im,zm_el
zm7_8,50,51,8,zm_el,zm_im
zm7_8,51,52,8,zm_im,zm_el
zm7_8,51,52,10,zm_im,zm_el
zm7_8,58,59,7,zm_im,zm_el
zm7_8,58,59,9,zm_im,zm_el
zm7_8,64,65,5,zm_im,zm_el
zm7_8,67,68,1,zm_im,zm_el
zm7_9,46,47,5,zm_im,zm_el
zm7_9,53,54,10,zm_im,zm_el
zm7_9,56,57,9,zm_im,zm_el
zm7_9,57,58,7,zm_im,zm_el
zm7_9,66,67,2,zm_im,zm_el
zm7_9,66,67,3,zm_im,zm_el
zm7_9,76,77,8,zm_im,zm_el
zm7_9,81,82,6,zm_im,zm_el
zm7_9,83,84,1,zm_im,zm_el
