group,frame,image,object_index,track_id,class,xmin,ymin,xmax,ymax,cx,cy,box_w,box_h,area,match_cost,matched,identity_source
pg6_7,95,pg6_7_img095.jpg,3,3,pg_el,369.0,226.0,421.0,284.0,395.0,255.0,52.0,58.0,3016.0,0.0,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,4,4,pg_el,93.0,302.0,223.0,509.0,158.0,405.5,130.0,207.0,26910.0,0.7071067811865476,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,5,5,pg_el,225.0,329.0,296.0,545.0,260.5,437.0,71.0,216.0,15336.0,2.0615528128088303,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,6,6,pg_el,263.0,322.0,428.0,434.0,345.5,378.0,165.0,112.0,18480.0,0.5,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,7,7,pg_el,404.0,293.0,488.0,419.0,446.0,356.0,84.0,126.0,10584.0,2.0,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,8,8,pg_el,348.0,362.0,478.0,535.0,413.0,448.5,130.0,173.0,22490.0,1.4142135623730951,True,spatial_assignment
pg6_7,95,pg6_7_img095.jpg,9,9,pg_el,389.0,450.0,443.0,491.0,416.0,470.5,54.0,41.0,2214.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,0,0,pg_im,228.0,231.0,261.0,267.0,244.5,249.0,33.0,36.0,1188.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,1,1,pg_el,294.0,254.0,332.0,294.0,313.0,274.0,38.0,40.0,1520.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,2,2,pg_el,275.0,162.0,347.0,224.0,311.0,193.0,72.0,62.0,4464.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,3,3,pg_el,369.0,226.0,421.0,284.0,395.0,255.0,52.0,58.0,3016.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,4,4,pg_el,93.0,302.0,223.0,509.0,158.0,405.5,130.0,207.0,26910.0,0.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,5,5,pg_el,225.0,328.0,297.0,549.0,261.0,438.5,72.0,221.0,15912.0,1.5811388300841898,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,6,6,pg_el,260.0,322.0,428.0,435.0,344.0,378.5,168.0,113.0,18984.0,1.5811388300841898,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,7,7,pg_el,404.0,292.0,488.0,422.0,446.0,357.0,84.0,130.0,10920.0,1.0,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,8,8,pg_el,348.0,362.0,479.0,536.0,413.5,449.0,131.0,174.0,22794.0,0.7071067811865476,True,spatial_assignment
pg6_7,96,pg6_7_img096.jpg,9,9,pg_el,389.0,450.0,443.0,491.0,416.0,470.5,54.0,41.0,2214.0,0.0,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,0,0,pg_im,228.0,231.0,261.0,267.0,244.5,249.0,33.0,36.0,1188.0,0.0,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,1,1,pg_el,294.0,254.0,332.0,294.0,313.0,274.0,38.0,40.0,1520.0,0.0,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,2,2,pg_el,275.0,162.0,348.0,225.0,311.5,193.5,73.0,63.0,4599.0,0.7071067811865476,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,3,3,pg_el,369.0,226.0,422.0,284.0,395.5,255.0,53.0,58.0,3074.0,0.5,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,4,4,pg_el,92.0,302.0,223.0,510.0,157.5,406.0,131.0,208.0,27248.0,0.7071067811865476,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,5,5,pg_el,225.0,328.0,297.0,553.0,261.0,440.5,72.0,225.0,16200.0,2.0,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,6,6,pg_el,257.0,322.0,428.0,436.0,342.5,379.0,171.0,114.0,19494.0,1.5811388300841898,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,7,7,pg_el,404.0,292.0,489.0,426.0,446.5,359.0,85.0,134.0,11390.0,2.0615528128088303,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,8,8,pg_el,348.0,362.0,481.0,538.0,414.5,450.0,133.0,176.0,23408.0,1.4142135623730951,True,spatial_assignment
pg6_7,97,pg6_7_img097.jpg,9,9,pg_el,389.0,450.0,443.0,491.0,416.0,470.5,54.0,41.0,2214.0,0.0,True,spatial_assignment
pg6_8,1,pg6_8_img001.jpg,0,0,pg_im,131.0,237.0,166.0,271.0,148.5,254.0,35.0,34.0,1190.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,1,1,pg_im,151.0,339.0,185.0,371.0,168.0,355.0,34.0,32.0,1088.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,2,2,pg_im,217.0,447.0,259.0,484.0,238.0,465.5,42.0,37.0,1554.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,3,3,pg_im,293.0,382.0,329.0,415.0,311.0,398.5,36.0,33.0,1188.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,4,4,pg_im,218.0,251.0,256.0,283.0,237.0,267.0,38.0,32.0,1216.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,5,5,pg_im,309.0,269.0,344.0,304.0,326.5,286.5,35.0,35.0,1225.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,6,6,pg_im,384.0,306.0,418.0,346.0,401.0,326.0,34.0,40.0,1360.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,7,7,pg_im,460.0,200.0,501.0,233.0,480.5,216.5,41.0,33.0,1353.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,8,8,pg_im,253.0,165.0,287.0,197.0,270.0,181.0,34.0,32.0,1088.0,0.0,True,initial_frame
pg6_8,1,pg6_8_img001.jpg,9,9,pg_im,316.0,128.0,351.0,167.0,333.5,147.5,35.0,39.0,1365.0,0.0,True,initial_frame
pg6_8,2,pg6_8_img002.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,4.242640687119285,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,3.905124837953327,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,3.605551275463989,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,3.605551275463989,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,2.5,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,3.905124837953327,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,6,6,pg_im,387.0,303.0,421.0,343.0,404.0,323.0,34.0,40.0,1360.0,4.242640687119285,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,4.47213595499958,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,8,8,pg_im,257.0,161.0,291.0,194.0,274.0,177.5,34.0,33.0,1122.0,5.315072906367325,True,spatial_assignment
pg6_8,2,pg6_8_img002.jpg,9,9,pg_im,320.0,126.0,354.0,165.0,337.0,145.5,34.0,39.0,1326.0,4.031128874149275,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,6,6,pg_im,387.0,303.0,422.0,343.0,404.5,323.0,35.0,40.0,1400.0,0.5,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,8,8,pg_im,257.0,161.0,291.0,194.0,274.0,177.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,3,pg6_8_img003.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.5,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,6,6,pg_im,387.0,303.0,422.0,343.0,404.5,323.0,35.0,40.0,1400.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,8,8,pg_im,257.0,161.0,291.0,194.0,274.0,177.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,4,pg6_8_img004.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,6,6,pg_im,388.0,303.0,422.0,343.0,405.0,323.0,34.0,40.0,1360.0,0.5,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,8,8,pg_im,257.0,161.0,291.0,194.0,274.0,177.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,5,pg6_8_img005.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,6,6,pg_im,388.0,303.0,422.0,343.0,405.0,323.0,34.0,40.0,1360.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,8,8,pg_im,257.0,161.0,291.0,195.0,274.0,178.0,34.0,34.0,1156.0,0.5,True,spatial_assignment
pg6_8,6,pg6_8_img006.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,6,6,pg_im,388.0,303.0,422.0,343.0,405.0,323.0,34.0,40.0,1360.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,7,7,pg_im,464.0,198.0,505.0,231.0,484.5,214.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.5,True,spatial_assignment
pg6_8,7,pg6_8_img007.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,6,6,pg_im,388.0,303.0,423.0,343.0,405.5,323.0,35.0,40.0,1400.0,0.5,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,7,7,pg_im,464.0,198.0,506.0,231.0,485.0,214.5,42.0,33.0,1386.0,0.5,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,8,pg6_8_img008.jpg,9,9,pg_im,320.0,126.0,355.0,165.0,337.5,145.5,35.0,39.0,1365.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,6,6,pg_im,388.0,303.0,423.0,343.0,405.5,323.0,35.0,40.0,1400.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,7,7,pg_im,464.0,198.0,506.0,231.0,485.0,214.5,42.0,33.0,1386.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,9,pg6_8_img009.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.5,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,6,6,pg_im,389.0,303.0,423.0,343.0,406.0,323.0,34.0,40.0,1360.0,0.5,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,7,7,pg_im,464.0,198.0,506.0,231.0,485.0,214.5,42.0,33.0,1386.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,10,pg6_8_img010.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,6,6,pg_im,389.0,303.0,423.0,343.0,406.0,323.0,34.0,40.0,1360.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,7,7,pg_im,465.0,198.0,506.0,231.0,485.5,214.5,41.0,33.0,1353.0,0.5,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,11,pg6_8_img011.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,6,6,pg_im,389.0,303.0,424.0,343.0,406.5,323.0,35.0,40.0,1400.0,0.5,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,7,7,pg_im,465.0,198.0,506.0,230.0,485.5,214.0,41.0,32.0,1312.0,0.5,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,12,pg6_8_img012.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,2,2,pg_im,219.0,444.0,261.0,481.0,240.0,462.5,42.0,37.0,1554.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,6,6,pg_im,389.0,303.0,424.0,343.0,406.5,323.0,35.0,40.0,1400.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,7,7,pg_im,465.0,197.0,506.0,230.0,485.5,213.5,41.0,33.0,1353.0,0.5,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,13,pg6_8_img013.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,2,2,pg_im,220.0,444.0,259.0,480.0,239.5,462.0,39.0,36.0,1404.0,0.7071067811865476,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,4,4,pg_im,220.0,250.0,258.0,281.0,239.0,265.5,38.0,31.0,1178.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,5,5,pg_im,312.0,266.0,347.0,302.0,329.5,284.0,35.0,36.0,1260.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,6,6,pg_im,390.0,303.0,424.0,343.0,407.0,323.0,34.0,40.0,1360.0,0.5,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,7,7,pg_im,465.0,197.0,506.0,230.0,485.5,213.5,41.0,33.0,1353.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,8,8,pg_im,256.0,161.0,291.0,195.0,273.5,178.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,14,pg6_8_img014.jpg,9,9,pg_im,321.0,126.0,355.0,165.0,338.0,145.5,34.0,39.0,1326.0,0.0,True,spatial_assignment
pg6_8,15,pg6_8_img015.jpg,0,0,pg_im,134.0,234.0,169.0,268.0,151.5,251.0,35.0,34.0,1190.0,0.0,True,spatial_assignment
pg6_8,15,pg6_8_img015.jpg,1,1,pg_im,154.0,336.0,188.0,369.0,171.0,352.5,34.0,33.0,1122.0,0.0,True,spatial_assignment
pg6_8,15,pg6_8_img015.jpg,2,2,pg_im,220.0,444.0,259.0,480.0,239.5,462.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg6_8,15,pg6_8_img015.jpg,3,3,pg_im,296.0,380.0,332.0,413.0,314.0,396.5,36.0,33.0,1188.0,0.0,True,spatial_assignment
