file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame,center_x,center_y,width,height,area
pg6_11_img093.xml,pg6_11_img093,8,pg_el,413.0,231.0,455.0,270.0,624,624,pg6_11,93,434.0,250.5,42.0,39.0,1638.0
pg6_11_img093.xml,pg6_11_img093,9,pg_el,379.0,258.0,454.0,458.0,624,624,pg6_11,93,416.5,358.0,75.0,200.0,15000.0
pg6_11_img094.xml,pg6_11_img094,0,pg_el,260.0,340.0,310.0,429.0,624,624,pg6_11,94,285.0,384.5,50.0,89.0,4450.0
pg6_11_img094.xml,pg6_11_img094,1,pg_el,202.0,324.0,253.0,363.0,624,624,pg6_11,94,227.5,343.5,51.0,39.0,1989.0
pg6_11_img094.xml,pg6_11_img094,2,pg_el,158.0,261.0,201.0,301.0,624,624,pg6_11,94,179.5,281.0,43.0,40.0,1720.0
pg6_11_img094.xml,pg6_11_img094,3,pg_el,143.0,137.0,279.0,216.0,624,624,pg6_11,94,211.0,176.5,136.0,79.0,10744.0
pg6_11_img094.xml,pg6_11_img094,4,pg_el,219.0,96.0,257.0,139.0,624,624,pg6_11,94,238.0,117.5,38.0,43.0,1634.0
pg6_11_img094.xml,pg6_11_img094,5,pg_el,301.0,292.0,333.0,324.0,624,624,pg6_11,94,317.0,308.0,32.0,32.0,1024.0
pg6_11_img094.xml,pg6_11_img094,6,pg_el,287.0,213.0,423.0,380.0,624,624,pg6_11,94,355.0,296.5,136.0,167.0,22712.0
pg6_11_img094.xml,pg6_11_img094,7,pg_el,336.0,141.0,372.0,179.0,624,624,pg6_11,94,354.0,160.0,36.0,38.0,1368.0
pg6_11_img094.xml,pg6_11_img094,8,pg_el,413.0,231.0,455.0,270.0,624,624,pg6_11,94,434.0,250.5,42.0,39.0,1638.0
pg6_11_img094.xml,pg6_11_img094,9,pg_el,379.0,253.0,455.0,460.0,624,624,pg6_11,94,417.0,356.5,76.0,207.0,15732.0
pg6_11_img095.xml,pg6_11_img095,0,pg_el,260.0,337.0,310.0,429.0,624,624,pg6_11,95,285.0,383.0,50.0,92.0,4600.0
pg6_11_img095.xml,pg6_11_img095,1,pg_el,202.0,324.0,253.0,363.0,624,624,pg6_11,95,227.5,343.5,51.0,39.0,1989.0
pg6_11_img095.xml,pg6_11_img095,2,pg_el,157.0,261.0,200.0,301.0,624,624,pg6_11,95,178.5,281.0,43.0,40.0,1720.0
pg6_11_img095.xml,pg6_11_img095,3,pg_el,143.0,137.0,283.0,220.0,624,624,pg6_11,95,213.0,178.5,140.0,83.0,11620.0
pg6_11_img095.xml,pg6_11_img095,4,pg_el,219.0,96.0,257.0,138.0,624,624,pg6_11,95,238.0,117.0,38.0,42.0,1596.0
pg6_11_img095.xml,pg6_11_img095,5,pg_el,301.0,292.0,333.0,324.0,624,624,pg6_11,95,317.0,308.0,32.0,32.0,1024.0
pg6_11_img095.xml,pg6_11_img095,6,pg_el,287.0,212.0,424.0,384.0,624,624,pg6_11,95,355.5,298.0,137.0,172.0,23564.0
pg6_11_img095.xml,pg6_11_img095,7,pg_el,336.0,141.0,372.0,179.0,624,624,pg6_11,95,354.0,160.0,36.0,38.0,1368.0
pg6_11_img095.xml,pg6_11_img095,8,pg_el,413.0,231.0,455.0,270.0,624,624,pg6_11,95,434.0,250.5,42.0,39.0,1638.0
pg6_11_img095.xml,pg6_11_img095,9,pg_el,379.0,249.0,455.0,462.0,624,624,pg6_11,95,417.0,355.5,76.0,213.0,16188.0
pg6_11_img096.xml,pg6_11_img096,0,pg_el,260.0,335.0,310.0,429.0,624,624,pg6_11,96,285.0,382.0,50.0,94.0,4700.0
pg6_11_img096.xml,pg6_11_img096,1,pg_el,201.0,324.0,253.0,364.0,624,624,pg6_11,96,227.0,344.0,52.0,40.0,2080.0
pg6_11_img096.xml,pg6_11_img096,2,pg_el,157.0,260.0,199.0,300.0,624,624,pg6_11,96,178.0,280.0,42.0,40.0,1680.0
pg6_11_img096.xml,pg6_11_img096,3,pg_el,143.0,137.0,286.0,224.0,624,624,pg6_11,96,214.5,180.5,143.0,87.0,12441.0
pg6_11_img096.xml,pg6_11_img096,4,pg_el,218.0,96.0,257.0,138.0,624,624,pg6_11,96,237.5,117.0,39.0,42.0,1638.0
pg6_11_img096.xml,pg6_11_img096,5,pg_el,301.0,292.0,333.0,324.0,624,624,pg6_11,96,317.0,308.0,32.0,32.0,1024.0
pg6_11_img096.xml,pg6_11_img096,6,pg_el,287.0,211.0,427.0,389.0,624,624,pg6_11,96,357.0,300.0,140.0,178.0,24920.0
pg6_11_img096.xml,pg6_11_img096,7,pg_el,336.0,141.0,372.0,179.0,624,624,pg6_11,96,354.0,160.0,36.0,38.0,1368.0
pg6_11_img096.xml,pg6_11_img096,8,pg_el,413.0,231.0,455.0,270.0,624,624,pg6_11,96,434.0,250.5,42.0,39.0,1638.0
pg6_11_img096.xml,pg6_11_img096,9,pg_el,379.0,244.0,456.0,465.0,624,624,pg6_11,96,417.5,354.5,77.0,221.0,17017.0
pg6_11_img097.xml,pg6_11_img097,0,pg_el,259.0,331.0,310.0,430.0,624,624,pg6_11,97,284.5,380.5,51.0,99.0,5049.0
pg6_11_img097.xml,pg6_11_img097,1,pg_el,201.0,324.0,254.0,364.0,624,624,pg6_11,97,227.5,344.0,53.0,40.0,2120.0
pg6_11_img097.xml,pg6_11_img097,2,pg_el,156.0,260.0,199.0,300.0,624,624,pg6_11,97,177.5,280.0,43.0,40.0,1720.0
pg6_11_img097.xml,pg6_11_img097,3,pg_el,143.0,136.0,290.0,228.0,624,624,pg6_11,97,216.5,182.0,147.0,92.0,13524.0
pg6_11_img097.xml,pg6_11_img097,4,pg_el,218.0,96.0,257.0,138.0,624,624,pg6_11,97,237.5,117.0,39.0,42.0,1638.0
pg6_11_img097.xml,pg6_11_img097,5,pg_el,301.0,292.0,333.0,324.0,624,624,pg6_11,97,317.0,308.0,32.0,32.0,1024.0
pg6_11_img097.xml,pg6_11_img097,6,pg_el,287.0,210.0,430.0,394.0,624,624,pg6_11,97,358.5,302.0,143.0,184.0,26312.0
pg6_11_img097.xml,pg6_11_img097,7,pg_el,336.0,141.0,372.0,180.0,624,624,pg6_11,97,354.0,160.5,36.0,39.0,1404.0
pg6_11_img097.xml,pg6_11_img097,8,pg_el,413.0,231.0,456.0,270.0,624,624,pg6_11,97,434.5,250.5,43.0,39.0,1677.0
pg6_11_img097.xml,pg6_11_img097,9,pg_el,379.0,240.0,456.0,467.0,624,624,pg6_11,97,417.5,353.5,77.0,227.0,17479.0
pg6_12_img001.xml,pg6_12_img001,0,pg_im,349.0,60.0,380.0,98.0,624,624,pg6_12,1,364.5,79.0,31.0,38.0,1178.0
pg6_12_img001.xml,pg6_12_img001,1,pg_im,239.0,117.0,275.0,154.0,624,624,pg6_12,1,257.0,135.5,36.0,37.0,1332.0
pg6_12_img001.xml,pg6_12_img001,2,pg_im,331.0,157.0,374.0,188.0,624,624,pg6_12,1,352.5,172.5,43.0,31.0,1333.0
pg6_12_img001.xml,pg6_12_img001,3,pg_im,140.0,223.0,177.0,254.0,624,624,pg6_12,1,158.5,238.5,37.0,31.0,1147.0
pg6_12_img001.xml,pg6_12_img001,4,pg_im,411.0,219.0,450.0,251.0,624,624,pg6_12,1,430.5,235.0,39.0,32.0,1248.0
pg6_12_img001.xml,pg6_12_img001,5,pg_im,335.0,259.0,367.0,294.0,624,624,pg6_12,1,351.0,276.5,32.0,35.0,1120.0
pg6_12_img001.xml,pg6_12_img001,6,pg_im,151.0,341.0,180.0,375.0,624,624,pg6_12,1,165.5,358.0,29.0,34.0,986.0
pg6_12_img001.xml,pg6_12_img001,7,pg_im,260.0,365.0,293.0,400.0,624,624,pg6_12,1,276.5,382.5,33.0,35.0,1155.0
pg6_12_img001.xml,pg6_12_img001,8,pg_im,379.0,355.0,409.0,385.0,624,624,pg6_12,1,394.0,370.0,30.0,30.0,900.0
pg6_12_img001.xml,pg6_12_img001,9,pg_im,219.0,447.0,256.0,475.0,624,624,pg6_12,1,237.5,461.0,37.0,28.0,1036.0
pg6_12_img002.xml,pg6_12_img002,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,2,366.5,78.0,33.0,36.0,1188.0
pg6_12_img002.xml,pg6_12_img002,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,2,259.0,134.5,36.0,35.0,1260.0
pg6_12_img002.xml,pg6_12_img002,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,2,356.0,169.0,40.0,30.0,1200.0
pg6_12_img002.xml,pg6_12_img002,3,pg_im,141.0,223.0,179.0,253.0,624,624,pg6_12,2,160.0,238.0,38.0,30.0,1140.0
pg6_12_img002.xml,pg6_12_img002,4,pg_im,414.0,217.0,453.0,248.0,624,624,pg6_12,2,433.5,232.5,39.0,31.0,1209.0
pg6_12_img002.xml,pg6_12_img002,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,2,355.0,276.5,32.0,35.0,1120.0
pg6_12_img002.xml,pg6_12_img002,6,pg_im,154.0,341.0,183.0,375.0,624,624,pg6_12,2,168.5,358.0,29.0,34.0,986.0
pg6_12_img002.xml,pg6_12_img002,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,2,279.5,381.0,33.0,34.0,1122.0
pg6_12_img002.xml,pg6_12_img002,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,2,397.5,369.0,31.0,30.0,930.0
pg6_12_img002.xml,pg6_12_img002,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,2,241.0,460.0,34.0,28.0,952.0
pg6_12_img003.xml,pg6_12_img003,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,3,366.5,78.0,33.0,36.0,1188.0
pg6_12_img003.xml,pg6_12_img003,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,3,259.0,134.5,36.0,35.0,1260.0
pg6_12_img003.xml,pg6_12_img003,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,3,356.0,169.0,40.0,30.0,1200.0
pg6_12_img003.xml,pg6_12_img003,3,pg_im,143.0,222.0,181.0,253.0,624,624,pg6_12,3,162.0,237.5,38.0,31.0,1178.0
pg6_12_img003.xml,pg6_12_img003,4,pg_im,414.0,217.0,453.0,248.0,624,624,pg6_12,3,433.5,232.5,39.0,31.0,1209.0
pg6_12_img003.xml,pg6_12_img003,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,3,355.0,276.5,32.0,35.0,1120.0
pg6_12_img003.xml,pg6_12_img003,6,pg_im,154.0,341.0,184.0,375.0,624,624,pg6_12,3,169.0,358.0,30.0,34.0,1020.0
pg6_12_img003.xml,pg6_12_img003,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,3,279.5,381.0,33.0,34.0,1122.0
pg6_12_img003.xml,pg6_12_img003,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,3,397.5,369.0,31.0,30.0,930.0
pg6_12_img003.xml,pg6_12_img003,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,3,241.0,460.0,34.0,28.0,952.0
pg6_12_img004.xml,pg6_12_img004,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,4,366.5,78.0,33.0,36.0,1188.0
pg6_12_img004.xml,pg6_12_img004,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,4,259.0,134.5,36.0,35.0,1260.0
pg6_12_img004.xml,pg6_12_img004,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,4,356.0,169.0,40.0,30.0,1200.0
pg6_12_img004.xml,pg6_12_img004,3,pg_im,143.0,222.0,181.0,253.0,624,624,pg6_12,4,162.0,237.5,38.0,31.0,1178.0
pg6_12_img004.xml,pg6_12_img004,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,4,434.0,232.5,40.0,31.0,1240.0
pg6_12_img004.xml,pg6_12_img004,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,4,355.0,276.5,32.0,35.0,1120.0
pg6_12_img004.xml,pg6_12_img004,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,4,169.0,357.5,30.0,33.0,990.0
pg6_12_img004.xml,pg6_12_img004,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,4,279.5,381.0,33.0,34.0,1122.0
pg6_12_img004.xml,pg6_12_img004,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,4,397.5,369.0,31.0,30.0,930.0
pg6_12_img004.xml,pg6_12_img004,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,4,241.0,460.0,34.0,28.0,952.0
pg6_12_img005.xml,pg6_12_img005,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,5,366.5,78.0,33.0,36.0,1188.0
pg6_12_img005.xml,pg6_12_img005,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,5,259.0,134.5,36.0,35.0,1260.0
pg6_12_img005.xml,pg6_12_img005,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,5,356.0,169.0,40.0,30.0,1200.0
pg6_12_img005.xml,pg6_12_img005,3,pg_im,142.0,222.0,181.0,253.0,624,624,pg6_12,5,161.5,237.5,39.0,31.0,1209.0
pg6_12_img005.xml,pg6_12_img005,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,5,434.0,232.5,40.0,31.0,1240.0
pg6_12_img005.xml,pg6_12_img005,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,5,355.0,276.5,32.0,35.0,1120.0
pg6_12_img005.xml,pg6_12_img005,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,5,169.0,357.5,30.0,33.0,990.0
pg6_12_img005.xml,pg6_12_img005,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,5,279.5,381.0,33.0,34.0,1122.0
pg6_12_img005.xml,pg6_12_img005,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,5,397.5,369.0,31.0,30.0,930.0
pg6_12_img005.xml,pg6_12_img005,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,5,241.0,460.0,34.0,28.0,952.0
pg6_12_img006.xml,pg6_12_img006,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,6,366.5,78.0,33.0,36.0,1188.0
pg6_12_img006.xml,pg6_12_img006,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,6,259.0,134.5,36.0,35.0,1260.0
pg6_12_img006.xml,pg6_12_img006,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,6,356.0,169.0,40.0,30.0,1200.0
pg6_12_img006.xml,pg6_12_img006,3,pg_im,142.0,222.0,181.0,253.0,624,624,pg6_12,6,161.5,237.5,39.0,31.0,1209.0
pg6_12_img006.xml,pg6_12_img006,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,6,434.0,232.5,40.0,31.0,1240.0
pg6_12_img006.xml,pg6_12_img006,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,6,355.0,276.5,32.0,35.0,1120.0
pg6_12_img006.xml,pg6_12_img006,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,6,169.0,357.5,30.0,33.0,990.0
pg6_12_img006.xml,pg6_12_img006,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,6,279.5,381.0,33.0,34.0,1122.0
pg6_12_img006.xml,pg6_12_img006,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,6,397.5,369.0,31.0,30.0,930.0
pg6_12_img006.xml,pg6_12_img006,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,6,241.0,460.0,34.0,28.0,952.0
pg6_12_img007.xml,pg6_12_img007,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,7,366.5,78.0,33.0,36.0,1188.0
pg6_12_img007.xml,pg6_12_img007,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,7,259.0,134.5,36.0,35.0,1260.0
pg6_12_img007.xml,pg6_12_img007,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,7,356.0,169.0,40.0,30.0,1200.0
pg6_12_img007.xml,pg6_12_img007,3,pg_im,142.0,223.0,181.0,253.0,624,624,pg6_12,7,161.5,238.0,39.0,30.0,1170.0
pg6_12_img007.xml,pg6_12_img007,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,7,434.0,232.5,40.0,31.0,1240.0
pg6_12_img007.xml,pg6_12_img007,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,7,355.0,276.5,32.0,35.0,1120.0
pg6_12_img007.xml,pg6_12_img007,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,7,169.0,357.5,30.0,33.0,990.0
pg6_12_img007.xml,pg6_12_img007,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,7,279.5,381.0,33.0,34.0,1122.0
pg6_12_img007.xml,pg6_12_img007,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,7,397.5,369.0,31.0,30.0,930.0
pg6_12_img007.xml,pg6_12_img007,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,7,241.0,460.0,34.0,28.0,952.0
pg6_12_img008.xml,pg6_12_img008,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,8,366.5,78.0,33.0,36.0,1188.0
pg6_12_img008.xml,pg6_12_img008,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,8,259.0,134.5,36.0,35.0,1260.0
pg6_12_img008.xml,pg6_12_img008,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,8,356.0,169.0,40.0,30.0,1200.0
pg6_12_img008.xml,pg6_12_img008,3,pg_im,142.0,223.0,181.0,253.0,624,624,pg6_12,8,161.5,238.0,39.0,30.0,1170.0
pg6_12_img008.xml,pg6_12_img008,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,8,434.0,232.5,40.0,31.0,1240.0
pg6_12_img008.xml,pg6_12_img008,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,8,355.0,276.5,32.0,35.0,1120.0
pg6_12_img008.xml,pg6_12_img008,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,8,169.0,357.5,30.0,33.0,990.0
pg6_12_img008.xml,pg6_12_img008,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,8,279.5,381.0,33.0,34.0,1122.0
pg6_12_img008.xml,pg6_12_img008,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,8,397.5,369.0,31.0,30.0,930.0
pg6_12_img008.xml,pg6_12_img008,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,8,241.0,460.0,34.0,28.0,952.0
pg6_12_img009.xml,pg6_12_img009,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,9,366.5,78.0,33.0,36.0,1188.0
pg6_12_img009.xml,pg6_12_img009,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,9,259.0,134.5,36.0,35.0,1260.0
pg6_12_img009.xml,pg6_12_img009,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,9,356.0,169.0,40.0,30.0,1200.0
pg6_12_img009.xml,pg6_12_img009,3,pg_im,141.0,223.0,181.0,253.0,624,624,pg6_12,9,161.0,238.0,40.0,30.0,1200.0
pg6_12_img009.xml,pg6_12_img009,4,pg_im,414.0,217.0,454.0,248.0,624,624,pg6_12,9,434.0,232.5,40.0,31.0,1240.0
pg6_12_img009.xml,pg6_12_img009,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,9,355.0,276.5,32.0,35.0,1120.0
pg6_12_img009.xml,pg6_12_img009,6,pg_im,154.0,341.0,184.0,374.0,624,624,pg6_12,9,169.0,357.5,30.0,33.0,990.0
pg6_12_img009.xml,pg6_12_img009,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,9,279.5,381.0,33.0,34.0,1122.0
pg6_12_img009.xml,pg6_12_img009,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,9,397.5,369.0,31.0,30.0,930.0
pg6_12_img009.xml,pg6_12_img009,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,9,241.0,460.0,34.0,28.0,952.0
pg6_12_img010.xml,pg6_12_img010,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,10,366.5,78.0,33.0,36.0,1188.0
pg6_12_img010.xml,pg6_12_img010,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,10,259.0,134.5,36.0,35.0,1260.0
pg6_12_img010.xml,pg6_12_img010,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,10,356.0,169.0,40.0,30.0,1200.0
pg6_12_img010.xml,pg6_12_img010,3,pg_im,141.0,223.0,181.0,253.0,624,624,pg6_12,10,161.0,238.0,40.0,30.0,1200.0
pg6_12_img010.xml,pg6_12_img010,4,pg_im,415.0,217.0,454.0,248.0,624,624,pg6_12,10,434.5,232.5,39.0,31.0,1209.0
pg6_12_img010.xml,pg6_12_img010,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,10,355.0,276.5,32.0,35.0,1120.0
pg6_12_img010.xml,pg6_12_img010,6,pg_im,155.0,341.0,184.0,374.0,624,624,pg6_12,10,169.5,357.5,29.0,33.0,957.0
pg6_12_img010.xml,pg6_12_img010,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,10,279.5,381.0,33.0,34.0,1122.0
pg6_12_img010.xml,pg6_12_img010,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,10,397.5,369.0,31.0,30.0,930.0
pg6_12_img010.xml,pg6_12_img010,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,10,241.0,460.0,34.0,28.0,952.0
pg6_12_img011.xml,pg6_12_img011,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,11,366.5,78.0,33.0,36.0,1188.0
pg6_12_img011.xml,pg6_12_img011,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,11,259.0,134.5,36.0,35.0,1260.0
pg6_12_img011.xml,pg6_12_img011,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,11,356.0,169.0,40.0,30.0,1200.0
pg6_12_img011.xml,pg6_12_img011,3,pg_im,141.0,223.0,181.0,253.0,624,624,pg6_12,11,161.0,238.0,40.0,30.0,1200.0
pg6_12_img011.xml,pg6_12_img011,4,pg_im,415.0,217.0,454.0,248.0,624,624,pg6_12,11,434.5,232.5,39.0,31.0,1209.0
pg6_12_img011.xml,pg6_12_img011,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,11,355.0,276.5,32.0,35.0,1120.0
pg6_12_img011.xml,pg6_12_img011,6,pg_im,155.0,340.0,184.0,374.0,624,624,pg6_12,11,169.5,357.0,29.0,34.0,986.0
pg6_12_img011.xml,pg6_12_img011,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,11,279.5,381.0,33.0,34.0,1122.0
pg6_12_img011.xml,pg6_12_img011,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,11,397.5,369.0,31.0,30.0,930.0
pg6_12_img011.xml,pg6_12_img011,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,11,241.0,460.0,34.0,28.0,952.0
pg6_12_img012.xml,pg6_12_img012,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,12,366.5,78.0,33.0,36.0,1188.0
pg6_12_img012.xml,pg6_12_img012,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,12,259.0,134.5,36.0,35.0,1260.0
pg6_12_img012.xml,pg6_12_img012,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,12,356.0,169.0,40.0,30.0,1200.0
pg6_12_img012.xml,pg6_12_img012,3,pg_im,140.0,223.0,180.0,254.0,624,624,pg6_12,12,160.0,238.5,40.0,31.0,1240.0
pg6_12_img012.xml,pg6_12_img012,4,pg_im,415.0,217.0,455.0,248.0,624,624,pg6_12,12,435.0,232.5,40.0,31.0,1240.0
pg6_12_img012.xml,pg6_12_img012,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,12,355.0,276.5,32.0,35.0,1120.0
pg6_12_img012.xml,pg6_12_img012,6,pg_im,155.0,340.0,184.0,374.0,624,624,pg6_12,12,169.5,357.0,29.0,34.0,986.0
pg6_12_img012.xml,pg6_12_img012,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,12,279.5,381.0,33.0,34.0,1122.0
pg6_12_img012.xml,pg6_12_img012,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,12,397.5,369.0,31.0,30.0,930.0
pg6_12_img012.xml,pg6_12_img012,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,12,241.0,460.0,34.0,28.0,952.0
pg6_12_img013.xml,pg6_12_img013,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,13,366.5,78.0,33.0,36.0,1188.0
pg6_12_img013.xml,pg6_12_img013,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,13,259.0,134.5,36.0,35.0,1260.0
pg6_12_img013.xml,pg6_12_img013,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,13,356.0,169.0,40.0,30.0,1200.0
pg6_12_img013.xml,pg6_12_img013,3,pg_im,140.0,223.0,180.0,254.0,624,624,pg6_12,13,160.0,238.5,40.0,31.0,1240.0
pg6_12_img013.xml,pg6_12_img013,4,pg_im,415.0,217.0,455.0,248.0,624,624,pg6_12,13,435.0,232.5,40.0,31.0,1240.0
pg6_12_img013.xml,pg6_12_img013,5,pg_im,339.0,259.0,371.0,294.0,624,624,pg6_12,13,355.0,276.5,32.0,35.0,1120.0
pg6_12_img013.xml,pg6_12_img013,6,pg_im,155.0,340.0,184.0,374.0,624,624,pg6_12,13,169.5,357.0,29.0,34.0,986.0
pg6_12_img013.xml,pg6_12_img013,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,13,279.5,381.0,33.0,34.0,1122.0
pg6_12_img013.xml,pg6_12_img013,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,13,397.5,369.0,31.0,30.0,930.0
pg6_12_img013.xml,pg6_12_img013,9,pg_im,224.0,446.0,258.0,474.0,624,624,pg6_12,13,241.0,460.0,34.0,28.0,952.0
pg6_12_img014.xml,pg6_12_img014,0,pg_im,350.0,60.0,383.0,96.0,624,624,pg6_12,14,366.5,78.0,33.0,36.0,1188.0
pg6_12_img014.xml,pg6_12_img014,1,pg_im,241.0,117.0,277.0,152.0,624,624,pg6_12,14,259.0,134.5,36.0,35.0,1260.0
pg6_12_img014.xml,pg6_12_img014,2,pg_im,336.0,154.0,376.0,184.0,624,624,pg6_12,14,356.0,169.0,40.0,30.0,1200.0
pg6_12_img014.xml,pg6_12_img014,3,pg_im,140.0,223.0,180.0,254.0,624,624,pg6_12,14,160.0,238.5,40.0,31.0,1240.0
pg6_12_img014.xml,pg6_12_img014,4,pg_im,415.0,217.0,455.0,248.0,624,624,pg6_12,14,435.0,232.5,40.0,31.0,1240.0
pg6_12_img014.xml,pg6_12_img014,5,pg_el,339.0,257.0,372.0,292.0,624,624,pg6_12,14,355.5,274.5,33.0,35.0,1155.0
pg6_12_img014.xml,pg6_12_img014,6,pg_im,155.0,340.0,184.0,374.0,624,624,pg6_12,14,169.5,357.0,29.0,34.0,986.0
pg6_12_img014.xml,pg6_12_img014,7,pg_im,263.0,364.0,296.0,398.0,624,624,pg6_12,14,279.5,381.0,33.0,34.0,1122.0
pg6_12_img014.xml,pg6_12_img014,8,pg_im,382.0,354.0,413.0,384.0,624,624,pg6_12,14,397.5,369.0,31.0,30.0,930.0
